I,Vout,V,D,P,Irradiance,Temperature
6.62872826689982,52.51922713196571,25.0164070279322,519,171.617259639165,937,58
7.07571913810105,52.934937605150395,23.8817685928698,551,175.192982550843,956,58
6.949160229604059,54.0037277745757,25.355484664128298,0.5329999999999999,182.00987954314,956,50
3.85994220473278,41.179291447122395,26.234825489697197,361,105.78340641243099,549,50
3.8026171499367303,42.859482996496,28.874092124370602,0.32899999999999996,114.626781000556,549,32
6.863524856323191,58.13649479167171,29.1364695895376,495,210.403702980438,1022,32
7.23764977105718,60.1607338994661,30.083312656742102,0.49700000000000005,225.913740709464,1022,14
5.59780086011611,53.6429368571955,30.8935923952002,425,179.51532436940602,806,14
5.76883231612293,48.9193040616362,24.971607587385602,0.48700000000000004,149.187095662461,806,57
2.54524241068278,32.731366532721,25.138780004959898,0.22899999999999998,66.7648566087612,360,57
2.56646411907918,34.920049092248895,28.635741152622398,177,75.99878033770571,360,29
4.3334622876113,45.380021992447006,28.3845345519386,373,128.635086410795,608,29
4.3865752305707,43.5423867399337,25.9020971111202,0.40700000000000003,118.385274485551,608,48
5.1718469112514,48.2669415436709,26.869050460912,447,145.354381947984,750,48
5.31827563659815,48.07969568472421,26.049449547758897,455,143.988448395789,750,50
5.63212352275604,50.253783994083605,26.6525775135527,465,157.323222256341,821,50
5.90383704985243,50.070978790081504,25.607301411497197,491,156.413655275525,821,51
4.928678285850349,45.8264229989935,25.6264128148738,0.44299999999999995,131.038967333049,685,51
4.757775552333929,47.035734184002706,27.7486160171463,0.40700000000000003,137.905257725252,685,40
7.03991671297589,55.2912632160868,26.0116394914959,527,191.37897441536398,959,40
6.91546719247061,56.98136992215879,28.1713388221414,503,203.012741768814,959,26
3.27288907510379,39.6406167743135,28.6279358178642,0.27699999999999997,98.2507659485318,458,26
3.19825036642696,37.7895447409304,26.6493504240967,297,89.1006827946776,458,48
7.781728136498059,57.519109416007005,25.7542829762111,551,205.936019645679,1082,48
7.70373365055467,59.3535409603942,27.6637460368982,0.5329999999999999,219.303678243207,1082,34
6.878026562960839,56.5505553407928,28.005653327733302,501,199.256079901491,976,34
6.587832104829951,56.356581178301,28.5908810420486,495,197.90265511788996,976,36
4.36839085307028,44.615360710324296,27.2353104009557,391,124.36861208148501,605,36
4.40584551389643,44.805662070739295,27.066116825496,397,125.598877120436,605,34
5.53718646882298,51.7691327845909,28.8093549428812,447,167.205495227114,812,34
5.70113372037197,52.1224429476647,28.5609085754358,449,169.204809796895,812,31
4.0317887462271,44.0805408392792,28.782037625024,345,121.198886378177,578,31
3.90892976193293,45.251689987815105,31.105726510957602,315,127.76430735402799,578,18
2.8925717273745097,38.436628508020604,30.665955978177,201,92.22584263182391,417,18
2.88448047766461,37.9916704394037,29.925855267635498,0.21100000000000002,90.05471386770529,417,24
5.30401818886858,50.4950973935191,28.740142945724,429,159.338771002037,741,24
5.12860274329018,47.3059303224401,26.0413938324935,0.45299999999999996,139.573333764986,741,54
7.04821683544241,53.8157650447793,24.818301557367395,535,180.61090903867802,969,54
7.05016736839004,53.829087573018505,24.851140410500197,541,180.853858094976,969,54
6.807390164567491,52.5940877208069,24.458340277972397,537,172.88010746096802,923,54
6.624917205155361,55.0534084038328,27.522287764243398,0.49700000000000005,189.152651514817,923,34
7.72167062912045,58.80519753939429,26.998766854190997,0.5429999999999999,216.06264999426998,1061,34
7.58425424419326,58.0614852790989,26.858489706188003,535,209.820544517827,1061,40
4.34112745362531,44.054809683301,26.7190006426043,395,121.272367158655,600,40
4.23863504216468,43.4547157443231,26.635911954148803,385,117.769140266997,600,46
4.44488358226583,44.9495151717512,27.0543178236343,395,125.954737931691,642,46
4.4522471560220405,47.7475217378325,30.623675488203002,0.35700000000000004,142.197638513538,642,17
3.25203096624862,40.5333584868069,30.2423675937949,253,102.585803067242,462,17
3.21788410383506,38.7365765950191,27.8676615884694,0.28300000000000003,93.6390472438339,462,39
4.36723106237487,44.147668113777506,26.5880343638728,0.39899999999999997,121.874337561315,600,39
4.05989996373139,46.01759066823671,30.9393398808739,327,132.07288158107,600,19
5.287614763091599,51.8769366017074,30.400206717740396,0.41100000000000003,167.687457048708,765,19
5.164250587253281,52.418910561470206,31.6732372211836,0.39899999999999997,171.459214148215,765,13
5.4838772828492806,52.331856912332,29.5488853429165,433,171.39810506775498,763,13
5.27096535312611,52.387957435172005,31.138104449858698,0.40299999999999997,171.01301454521098,763,13
3.2062427452500097,41.2085049201441,31.624361921217698,233,105.98728570808201,470,13
3.30675140257163,37.45653840705379,25.2847346102939,0.32299999999999995,87.521250357567,470,57
3.2267728907348503,36.0909746402752,23.9689856823183,337,81.4935604780073,437,57
3.05347942027849,37.9114599305548,28.1793386601157,257,89.700032879801,437,36
4.540173185848009,46.182862995114604,28.1087980592053,391,133.02470595612,649,36
4.64363379212688,48.013432830689105,29.5853639851573,385,144.127539010185,649,17
6.960280980371929,58.48714741293821,29.5288201195964,0.49700000000000005,213.724147506448,974,17
6.915522814337599,55.5107678335641,26.892455015366803,517,192.00706037098098,974,42
3.4569313047106998,39.5508577412593,27.0319323715655,315,97.57466617364479,488,42
3.39488267481931,39.816956202699,27.8373470572717,299,98.926203799274,488,39
5.29441885593379,48.4442046436575,26.4235828810574,0.45299999999999996,146.84976367617,726,39
5.24183329922299,49.931218831637295,28.3720325883218,433,155.876478297388,726,25
3.0772813617653196,39.12569292916471,29.7238546603242,239,95.4860393038434,444,25
3.20679373043255,37.5467671757686,26.2991836431283,301,88.0678800327693,444,44
7.4324388243070905,55.86118935265571,25.0426229000451,551,195.52296504794998,999,44
7.237449166637241,57.6207608980605,27.5552080436201,519,207.60790416854599,999,30
6.43795874855705,55.5896871554984,28.8412781868453,485,192.71993941704102,925,30
6.6680932401732305,56.610881797483394,28.787814586173898,493,200.39408743053502,925,21
5.5512526276180605,51.8361804948775,28.886191725654896,441,168.071448604857,773,21
5.3238714177255,51.783113212421895,30.155326509935698,0.42100000000000004,167.313004056778,773,22
4.4335413590555195,47.305742981493594,30.117504266406,361,139.54480457654898,642,22
4.42134953480957,46.6462427489193,29.309210449298895,369,135.660466279076,642,29
4.88063296258516,49.25286665054979,29.5542798953602,0.40299999999999997,151.337016799446,718,29
4.95109458036806,51.023560596997,31.465806686764,0.38299999999999995,162.38511063348102,718,11
7.0965018446391905,60.35365715892139,30.8800822592701,485,227.001248241692,1016,11
7.05415949494308,58.4359876518378,29.1766633616241,505,212.919311026911,1016,27
7.22464681188348,58.8910552031176,28.8824431556342,507,215.94747799863202,1029,27
7.39959230578097,57.4706877118335,26.9869151205351,0.5329999999999999,206.057146754021,1029,38
5.03807984157151,48.5407865311294,27.9479389172887,0.42100000000000004,146.86042321791598,724,38
5.07038414155785,48.5054562065169,27.8478442824619,429,146.786169928431,724,38
5.493965691467951,49.2377277498865,26.198572056494104,467,151.764854170091,747,38
5.24573644733764,51.8241643187456,30.7336161218189,409,167.598281537102,747,13
6.84764175607831,60.65528018147221,31.7357506383709,0.47700000000000004,229.23441715438,1033,13
7.34517725020641,57.491807605243594,27.1428160861871,525,205.77955958755402,1033,39
5.517746273803179,50.330416606612395,27.5904989778212,455,157.974792416041,784,39
5.51935869360597,50.863784221561296,28.1799198888225,447,161.395631294026,784,34
6.616754730781209,55.284989038721896,27.877356004019102,0.49700000000000005,190.563150772733,932,34
6.872818367214349,54.2143413458827,25.617903198344003,529,183.889338783119,932,43
5.996039383385639,51.72377549210871,26.9115392605438,483,166.86270291558,846,43
6.0870045317697095,50.9491806755534,25.6582924382724,493,161.823724217558,846,50
5.1819160237921205,46.4767154050152,24.7451430485397,465,135.230485941777,702,50
4.89174192494438,49.723133523291295,30.2619919354365,391,154.099133054192,702,19
3.52251380385517,42.639401938145205,30.7507205406318,0.27699999999999997,113.436099112911,515,19
3.74555762879442,39.008054817349205,24.2413381552738,377,95.07843925118108,515,59
5.60961921077435,48.5679278676814,25.202291592681398,485,147.095527690929,802,59
5.61006316405309,51.1700644428689,27.9283278423334,451,163.098073761824,802,37
3.43679083721122,39.9928999390531,27.8792744750971,305,99.8279961680102,488,37
3.44202266094267,38.2601370353294,25.3833049954217,335,91.32657294518191,488,56
3.53641060583368,38.665570762905396,25.246977400693197,0.34700000000000003,93.21612932046992,498,56
3.4898672313695402,39.959504575625,27.3090622070901,315,99.62619979445351,498,42
6.84518778453866,56.2250124220556,27.5297596180479,505,196.74473339494702,997,42
6.66864128691596,59.133466382877295,31.1264544058435,0.47700000000000004,218.09431362895,997,17
3.0491239724893497,39.7783994623676,31.017699095171,221,98.6243346404028,444,17
3.0876631003574597,40.1574957391886,31.394607945816396,0.21899999999999997,100.54144425758699,444,12
5.618117447050481,54.774534859064,31.784780133597497,423,187.194259144536,834,12
5.857565631161469,54.9591606159565,30.926281139270802,435,188.48537991797198,834,10
4.81671065560596,49.6769987302029,30.426694799265398,387,154.436482152198,678,10
4.72473098451303,48.788531033854504,30.135391017553896,381,148.3622198858,678,20
5.530257911645401,53.1792495753928,30.5532842380698,429,176.460716660887,810,20
5.65169072762586,51.521829869183705,28.1014592182269,451,165.316537648535,810,36
6.258847998139889,54.32502386931439,28.1819539981078,0.47700000000000004,183.74330879539502,903,36
6.18581365103126,56.4282399772573,30.759607954235502,451,198.390346614893,903,17
3.93962924691028,45.2861208389171,31.060259222631,317,127.974127588209,577,17
4.08220222353651,45.618189195315104,30.3781443129242,0.33299999999999996,130.111116651525,577,13
2.64749914149837,37.1244786423374,31.4630973347112,155,86.0675019914078,382,13
2.7416443220930296,35.262559299625295,27.167117550980702,0.22899999999999998,77.695882404692,382,38
7.1736916414496505,56.0693115324312,26.2715727613071,0.5329999999999999,196.67528787390702,977,38
7.1069016542433605,53.220045984971506,24.145515491315102,0.5489999999999999,176.668297144083,977,60
4.4976285807659195,42.9143957441582,24.600565107055,429,114.890804546371,627,60
4.45686793240568,47.093346135537004,29.6506268369793,369,138.655937027258,627,18
5.8035410132592595,54.5258120766107,30.6789332490517,441,185.538277459455,846,18
6.0767798915794895,54.5852507288219,29.237667436931602,0.46299999999999997,186.4525177143,846,17
7.0522568477434895,59.895544774575605,30.493089757832397,0.48700000000000004,223.332373233302,1022,17
7.378988687761151,59.6549091875445,28.8057503807302,515,222.81039098686,1022,18
3.8361023153821403,44.34089252774471,30.662352073587797,309,122.683700324366,555,18
3.90021389985953,44.690943404415904,30.6880671983712,315,124.696204546871,555,14
7.564427465330981,62.330622910794894,30.8266551632054,501,241.79279966875,1099,14
7.88036677430978,58.1654523620175,26.0480191326703,551,210.829235214911,1099,46
7.1104804568796505,55.0449435532245,25.7282072127561,535,189.208076688598,976,46
6.74797114052001,56.7642027964863,28.6866734669334,499,200.92185042114,976,32
6.685137607201691,55.879946902497,28.180091043598498,499,194.707552510731,944,32
6.712369655729071,55.4002980460725,27.601281195360603,505,191.38638500553398,944,36
5.71837418980859,52.5493145438009,28.610130627579103,451,172.03115516289398,843,36
6.00390088392205,52.001150634109294,27.144102060848798,479,168.656243151331,843,40
5.17437161735551,49.422493374645605,28.054955005823803,435,152.346934133115,758,40
5.5109928701347,47.69950942097779,24.860766819919895,0.48100000000000004,142.011079457129,758,55
4.50348615343912,43.89176389168,25.6354404572028,419,120.182659348707,640,55
4.56216415122733,47.7548132218174,29.7235962710879,377,142.68963081741398,640,16
6.93927811567346,58.3739315647206,29.449996872170896,0.49700000000000005,213.004512605303,967,16
6.866350084579741,57.46576062202029,28.953411348456,493,205.94909494639703,967,24
5.409875798148709,52.4147469447534,30.147235866992197,0.42100000000000004,171.185013620304,797,24
5.4517550790273095,53.525017545215796,31.349555864408302,0.41100000000000003,178.48779005365398,797,13
6.52119226841892,57.8592812945716,30.8269065556225,465,208.501194513927,937,13
6.4817840510411795,57.4221738263906,30.5113971075735,465,205.452669373825,937,17
7.940539844487519,61.644504134486105,28.477534464600602,537,238.017238584999,1091,17
7.52385463816151,62.231185647054794,30.912484082063397,499,241.057713246752,1091,13
6.248408083172281,57.991738544784695,31.8030372356832,0.45299999999999996,209.716728575312,941,13
6.474500583025369,57.2871651677364,30.413154670504603,473,204.683241097002,941,19
6.960886392191581,58.711019759223795,29.799238731202003,489,214.823460614385,990,19
6.98574231963129,55.115440200825795,26.1453002027848,521,189.035033416018,990,49
4.9089362509603305,47.0044707315742,26.8008320269688,433,137.81773006751,714,49
5.036062545873031,46.319060963781396,25.5828784617335,451,133.842774652718,714,55
7.53796212005775,54.5967763861046,23.604392735508398,565,186.816413515803,1006,55
7.17599545665309,57.10303660262879,27.460619213757802,521,203.28846734363097,1006,36
4.230443143614701,44.437309846877696,27.9655971587688,373,123.22429219410299,600,36
4.41869578176817,42.7347386817673,24.626886988102697,425,114.227648498861,600,53
3.60497665816562,39.172080449576995,25.5019649817525,0.35100000000000003,95.77403953347451,504,53
3.4633853708391404,42.015799282314404,30.4346521713642,0.27699999999999997,110.171831890175,504,21
5.016260599623769,50.1495228851074,30.0789137280325,0.40299999999999997,156.910563233363,721,21
5.0304885086465,49.1336591018425,28.793895511021,0.41700000000000004,150.618816115328,721,31
2.61611152434346,35.3722666141272,28.833874410401503,187,78.10920257945699,373,31
2.6431864041676296,35.5984059835272,28.843327006522998,0.18899999999999997,79.0990732919312,373,28
6.54736887954654,57.2085342297256,29.624497101867398,0.47700000000000004,203.765605654506,971,28
6.996932291436879,55.041174652246895,26.1679513542385,527,188.95967748553798,971,45
3.77530978290129,41.6247258970454,27.3014486308257,0.34700000000000003,108.109837541828,548,45
3.8370313134520098,40.3468149995492,25.3309860113561,375,101.557443912911,548,58
6.29471106768594,50.3184034088832,24.218135778201603,521,158.188349837242,858,58
6.21050688403697,54.570640826437,28.6029881326144,0.47700000000000004,186.245395776711,858,21
6.46231780137759,57.29305599200911,30.2897428164958,467,204.407612225165,946,21
6.75568416982922,54.0263051124656,26.049827822439198,517,181.77242147679402,946,48
6.27825474767476,51.651688576675994,25.5780723130811,507,166.673049895247,862,48
6.157157695561731,53.0616963055692,27.482114938750897,479,175.600049417326,862,36
5.91310693150267,52.3183917031956,27.828943421781602,465,170.63068004562598,838,36
5.6743302136900695,50.9989300863052,27.107948803408398,469,162.044582268749,838,48
3.8798559914628603,40.57037265538911,25.1105455174768,379,103.00679665063299,528,48
3.7156540088177206,39.9982019857295,25.745026240718303,359,99.81011149522881,528,54
5.1786504659967,46.2287678553759,24.718505064336902,0.46299999999999997,133.564774728918,708,54
4.91033183364155,49.62290754429729,29.993212282183,0.39299999999999996,153.525210070435,708,22
7.538214524293441,60.0448284401921,28.8165076852483,517,225.154540174933,1053,22
7.48583175526331,55.52317800628611,24.968392999791302,555,192.175839645872,1053,57
3.74483371548629,39.8181474679759,25.2765043395191,363,98.88094894843408,531,57
3.75152389573987,43.9533283282571,30.678626553735,301,120.79255844478001,531,11
3.4450340045735,42.96984865647679,31.9320917634518,257,115.236077950028,507,11
3.5083588489337796,40.6819159060991,28.124705935775598,311,103.275319203617,507,38
3.93789311157492,42.5149538748401,27.4365696350211,353,112.780307489271,554,38
3.87283506163031,40.878021651437,25.7490634188963,373,104.23923999833599,554,55
6.83384801651472,52.7260241524147,24.539935019334102,537,173.669350470624,932,55
6.21101211492825,57.2067466150982,31.120595341266398,0.45299999999999996,203.866482125685,932,18
4.27354846506694,46.028841700618294,29.562114989928798,359,132.421755824655,598,18
4.34744463394256,44.8351229640491,27.441877583798497,389,125.76846331643,598,31
5.4593789221323,51.7958699510839,29.2269303607864,439,167.31612216429,802,31
5.463729798649321,52.308705528666295,29.846894755116,433,170.754336576794,802,26
3.36094600295089,40.9331320990385,29.7729658903224,275,104.56770235060301,488,26
3.38705278866003,39.903696148732,28.0688135218687,299,99.37434751942291,488,38
2.90960833977011,36.7872628700083,27.8046619332731,243,84.4043132899658,415,38
2.9118716459738203,35.603811834675795,25.9637832663661,0.26899999999999996,79.0999269403767,415,52
3.99154158453802,42.1936381143706,26.4139044808169,371,110.965449328868,581,52
4.168241714975109,44.385208453894904,28.2489388256605,365,123.07131205728001,581,29
3.6324568248962903,42.1115055673385,29.202697308126503,309,110.68005457938801,523,29
3.66798856335168,41.0350980338066,27.471065273889398,0.33299999999999996,105.056855323696,523,41
7.478605972372169,57.132676332985,26.3624978236125,535,203.676908516953,1032,41
6.9423827265477005,54.823116870761396,25.630996204761,535,187.278404404474,1032,59
7.67259710603855,55.2692700768766,24.1286897159728,0.5589999999999999,190.33690432666,1053,59
7.622056841750081,56.2499811129659,25.1256069370974,0.5489999999999999,197.163274042689,1053,52
2.62348785696453,33.743848819193396,25.978569104033,231,70.96225156391641,373,52
2.61031756289619,33.8382318620996,26.147705542271105,225,71.3356178279173,373,51
5.65741636879918,49.33536076318129,25.834815497237603,473,151.557882656455,795,51
5.80638941264044,48.43543966181029,24.3130188976095,495,146.380134526476,795,58
2.6834511694,33.6229242571139,25.1898502586453,253,70.56154468478509,382,58
2.7159602846090096,36.7114894457199,29.9681707729038,185,84.1725173403867,382,19
4.627995491009361,48.5448883276754,30.428423594158502,371,146.99235009725,669,19
4.6723161965741395,46.03943128853021,27.162661356041898,413,132.243789322083,669,44
5.31981504629821,48.412877851316395,26.449017921606803,451,146.169224784372,741,44
5.34438200544205,48.092249553723605,26.0234785817025,461,144.35501500275402,741,47
7.0830862071510605,55.0705458874058,25.8648936776298,0.5329999999999999,189.24040996565202,981,47
6.6038166116923,54.6315519990495,26.7009943894595,507,185.773511152275,981,51
5.83387105539864,50.025256332891395,25.8047722543964,0.48100000000000004,155.95878293235,819,51
6.055457129861719,50.8201106694688,25.4209881297079,501,161.734690915524,819,44
3.69551617768512,41.472663922818,27.5480905414678,335,107.243312364974,541,44
3.84938608710421,43.079152088160896,28.771929537286898,331,115.959493024946,541,26
7.04968836354933,58.9191463540382,29.5487252755148,503,216.48722864383302,1029,26
7.03483422311169,60.7794020617037,31.4109683002722,479,229.979644413647,1029,11
6.29062384232614,57.7034526129766,31.668941326665603,455,207.709883863003,926,11
6.5166436835205594,57.173494305247296,30.172091152855703,0.47100000000000003,203.59930747498,926,16
5.1710075844610595,52.4088601871035,31.407040505170002,397,171.215905783231,772,16
5.255832060143169,51.6052800091163,30.102859742326498,413,165.945433511934,772,24
6.95567015495638,59.0520239151748,29.9395805552454,0.49700000000000005,217.44694294346502,1023,24
7.600458426032361,55.404184947609,24.265415705507802,0.5589999999999999,192.277307868819,1023,52
4.44662790979658,43.7432142161106,25.776691730324103,409,119.33558506192499,626,52
4.639547770598781,43.4110038085632,24.088536293378603,0.44299999999999995,117.958012623236,626,55
4.360545308035221,42.6362594132431,24.936100242263798,413,113.490563228208,603,55
4.12801975759654,44.9544085246426,29.0569624188028,0.35100000000000003,125.96461744812099,603,32
5.8277661544734904,52.030514689467296,27.945793798095103,465,168.93834034486798,814,32
5.833188754513721,48.780677023497,24.6020113038315,499,148.369946344893,814,60
2.9946235283492704,34.8886357872065,24.2753367364383,303,75.9904319716666,415,60
2.88210215873316,38.8549321932954,31.581282371476696,0.18899999999999997,94.26658645199622,415,11
4.228833259241529,47.9008871904979,32.138642847571305,331,143.153463649389,631,11
4.4927623191693895,43.809756263930105,25.6371752207598,0.41700000000000004,119.726416916185,631,53
3.37865998673008,38.6369720892275,26.2195913144933,0.32299999999999995,93.10633447563629,490,53
3.55981861219824,40.156053730165894,26.7686697308376,331,100.91284623090799,490,36
6.7524636672503195,55.82385524607571,27.7970095978824,503,194.182213928391,958,36
7.1041398733042405,52.81225845414121,23.647053853579198,0.5489999999999999,174.47177465725898,958,59
6.43865813711607,51.17133166299129,24.5108668980374,517,163.152962681679,893,59
6.07643108547094,51.8646618286615,26.2234497740076,489,167.452563867849,893,54
6.114942693995969,50.7431845506763,25.3572154219932,0.49700000000000005,160.467452384284,856,54
5.98933052796649,54.834540368660896,30.1967646077092,451,187.5552041263,856,18
7.2410117247347,60.0794428874337,30.0790938792848,503,225.061766243497,1036,18
7.5335961844413,58.8356790181605,27.560428281163997,529,216.68467374171001,1036,28
6.44830148885729,57.047958558963394,29.7909513974965,0.47700000000000004,202.724527047932,966,28
6.964765576971331,58.78062059791921,29.513982756464802,0.49700000000000005,216.26632207417703,966,12
5.40317316107241,52.388882307652395,30.3487306912395,419,171.557941097379,762,12
5.24135723774324,50.4255213131569,28.915770196195,423,158.485822652248,762,32
2.55054946642673,34.741653274075304,28.561456990321396,179,75.2788082188524,361,32
2.51470116524289,34.7411797887928,28.8065041004424,171,75.2726476452648,361,32
3.0574934710308797,37.576384732842996,27.4589784047509,0.26899999999999996,88.1715896266948,421,32
2.9194753304693104,38.038366067577705,29.600817073473802,0.21899999999999997,90.17902343845259,421,26
5.142485508475129,50.1546229224057,29.3102428023466,413,156.821036281743,736,26
5.283238301399259,46.9185876126554,25.0423485376897,465,137.16355162681802,736,56
7.76022819464628,55.9894729339465,24.497648943092898,565,195.586160320396,1065,56
7.55735401787104,58.7573908222021,27.6631568297411,0.5329999999999999,215.271281502949,1065,35
6.94334863882305,56.670175089950895,27.825112601103,507,199.98716393833598,983,35
7.078357385665011,55.255299279081605,26.0606629541738,531,190.46137962733002,983,46
7.06492368685035,57.1446633287702,27.314708321234605,519,203.258068542316,1052,46
7.542159183700281,57.4198128940073,26.4477294000239,537,205.278225162449,1052,43
7.92371927794907,58.1186334262282,25.7604208010045,0.5589999999999999,211.067273182103,1081,43
8.10908402946921,56.8548141206429,23.777520528663896,579,202.70116137541902,1081,52
4.5135553369653305,43.8553879708181,25.5766690390271,419,120.019632008489,629,52
4.3684486256924995,46.7441805827269,29.8652969465247,359,136.190529748844,629,23
4.0402102412721,45.2725069605374,30.237366615777503,335,127.8851892544,590,23
4.2665227581844,42.775186760364,25.6323187163923,0.39899999999999997,114.289494504032,590,49
6.5655985387333,53.734047709612796,26.3508211661904,505,179.694539034095,938,49
6.63276306294222,55.9895153630422,28.4136383186787,489,195.360693861729,938,30
3.50565948489816,41.4629369087535,29.2518472234309,297,107.279739276036,509,30
3.47494235432199,42.974196858648206,31.6874435319718,261,115.22943922944401,509,12
7.39527487280839,61.6712518544131,31.0262498828188,501,237.13951193621799,1070,12
7.75233757166556,56.381338651560704,24.8788985270117,561,198.220025085304,1070,54
7.53435866933174,55.807391543460206,25.0788281556575,0.5489999999999999,194.090290734438,1048,54
7.43805960880672,55.244264837636,24.7446842582561,547,189.824313894541,1048,59
4.45981207234546,42.9302327066964,24.7985201340483,423,114.965466513867,624,59
4.2622813143119105,47.281029507031796,31.2387165504028,337,139.437650809242,624,15
4.21556987246915,46.712678665781404,30.9853661066746,0.33899999999999997,136.162935315259,609,15
4.410126869422849,44.8424355134684,27.091196683399,395,125.83033661635599,609,35
5.92590791036745,53.4198895353113,28.6630524211927,467,177.92256874067002,870,35
6.41418418756672,51.872423403301106,25.1419691126535,517,168.30989832621,870,48
6.45834078718704,52.3732924152145,25.5546949700345,509,171.288945441896,888,48
6.23722527955872,56.170743229324295,30.413061292582803,461,196.88524747494597,888,15
6.6814644237569905,58.0398548825996,30.3039299214227,475,209.888741346137,951,15
6.615089960706491,58.4806577043702,31.0985632074998,0.47100000000000003,213.33199836854598,951,11
5.29482498388731,53.640245350202505,32.1344629332014,0.39899999999999997,179.36475578734402,795,11
5.406438405942991,51.4510828239246,29.120896402907,0.43700000000000006,165.125805282747,795,32
3.03504724738008,37.5700159160005,27.7296578571563,261,88.27797360692551,422,32
2.89772745875515,38.827605298935296,31.128285803796803,0.19699999999999998,94.06975686939579,422,16
5.44495396736966,52.2802383149915,30.0604466841095,423,170.645510726308,770,16
5.534732736843481,47.613761693399404,24.64167870988,0.48100000000000004,141.352187804386,770,59
2.7028085739984,33.5373283199476,24.926621307171,259,70.2095083844847,382,59
2.67747677650598,33.7092808228479,25.3265183018349,249,70.92228716572059,382,57
6.38351550146356,52.073715181645,25.490705257853197,515,169.078867256499,918,57
6.590767225283741,52.113622922244396,24.8618401530512,523,169.082407923392,918,57
5.761729792731611,50.0866854158766,25.8422461881319,0.48700000000000004,156.352949262684,845,57
5.93289833532678,49.6625251477367,24.9876791185991,501,153.78776466482,845,60
5.68591475036091,48.4270853958595,24.7539808909514,485,146.01743454678999,800,60
5.6475641888290795,50.1686388972142,26.7706649214499,467,156.88569961205,800,45
3.57514872567863,40.5509238769074,27.3225898213018,327,102.575821556623,520,45
3.72926370532854,40.5420951975905,26.3326593097967,349,102.61067986386699,520,45
5.98166466365283,52.72775047418,27.4892205493208,479,173.162200259907,885,45
6.38483185162879,54.5853184859244,27.9849206921809,485,186.20658112513303,885,28
6.256768599073371,54.911055799683,28.9574723874576,0.47100000000000003,187.937053620302,894,28
6.24534559329998,56.52690514287029,30.7877767625552,457,199.288594420745,894,13
4.28529849090491,46.8539898670887,30.6716448539242,0.34700000000000003,137.063392306831,608,13
4.19265026231968,45.14245064137079,28.9130408780546,0.35700000000000004,127.00388210324199,608,32
2.71501494036702,35.351613329262904,27.3226102171912,225,78.2144331343939,374,32
2.6770491844614397,34.9760195362832,27.508648163420702,215,76.3933768029536,374,37
7.16556443704707,56.336505408594796,26.6030860256008,525,198.508493666795,983,37
7.03092256160864,56.3849098682901,27.2548854617792,513,198.20569282804902,983,37
6.70354579596489,54.8247728970135,26.9763651870115,505,187.69482793893502,928,37
6.27185332892382,53.340004433097,26.817234421016302,495,177.15445165637797,928,50
4.95612757089082,47.52044692773371,26.897677708854605,433,140.739785038301,732,50
5.10181904694855,48.5617676431104,27.6953815701464,433,147.135556265746,732,40
6.26607609843209,53.1002418661261,27.1032195910094,0.48700000000000004,175.785402571833,880,40
6.32749339707057,50.933838192516205,24.7061137174947,511,161.577378798501,880,58
6.840432092977929,52.6394498285983,24.477286059215803,531,172.62579038458802,944,58
6.62886632885917,54.6508794749383,27.1693254827106,507,186.224551344867,944,42
4.20351818450123,43.7704172589509,27.2969424977076,379,119.530270719349,598,42
4.26935045407593,42.569979561984404,25.399515433579896,401,112.979139866159,598,54
7.7599118904466,55.5041356795099,23.789291538935398,573,193.01719430717,1036,54
7.23333932662249,60.3541355490569,30.324079995352502,0.49700000000000005,226.84949553569402,1036,16
5.30339242122117,52.752885223832706,31.204790339442603,405,173.45609598731602,783,16
5.3700812177502,48.9524022955536,26.556582439450303,461,149.488620538755,783,51
3.9360042037432996,41.7119854886884,26.3624015273984,371,108.53915178113701,566,51
4.158052997214741,40.8858404664525,23.9386665530947,413,104.589227892713,566,59
3.84323849390539,40.3170814184749,25.2388010984338,377,101.40867048212401,550,59
3.91401642831333,43.8814960235798,29.3049909802165,331,120.394604510053,550,21
6.890493629244389,59.250575092350104,30.403204407364303,491,218.91016206126,1018,21
6.893649037539361,54.8425340676281,25.9424619572022,531,187.51066715772,1018,56
4.529666706276999,43.2576295767589,24.7821947938582,429,116.835957589014,624,56
4.30346006794825,44.4958339020144,27.4101919899183,387,123.511027313326,624,44
3.34346101267876,38.2901213060799,26.1091352610464,317,91.6850896895922,462,44
3.2656070128835397,38.1241044671467,26.6531258819347,303,90.71747006412599,462,46
7.263490883774789,57.2246774339256,27.0050652894694,0.5329999999999999,204.18355067516103,1060,46
7.67239035864643,57.479162243559294,26.0454960882591,0.5429999999999999,206.044398211031,1060,44
5.69273541328606,51.415351868777506,27.576050982189496,467,164.911616437618,838,44
5.88169447038775,50.7536094042792,26.232903607810602,479,160.379135886775,838,50
8.10593959320713,57.317150071060894,24.349176782489,0.5770000000000001,205.722964405159,1087,50
7.81866496763309,59.0710026390158,27.0024076310265,539,217.451189868228,1087,37
3.44412561426413,40.2990696211206,28.096850368866896,301,101.255446857141,495,37
3.59676873537185,39.2980169336784,25.640115664266602,349,96.4991977678892,495,48
6.9511586230615805,54.7305602360211,26.000895870169703,525,186.495577128323,972,48
7.1332551001801905,56.2701532429624,26.468545732058395,527,198.31461840538898,972,35
5.24419291108029,48.68188168301349,26.8212986747712,447,148.341568704992,720,35
