VPV,IPV,D
"363,52","272,5","0,4037"
"363,3","272,68","0,4037"
"363,38","272,58","0,4037"
"363,03","272,92","0,4037"
"362,99","272,95","0,4037"
"362,51","273,41","0,4037"
"362,35","273,59","0,4037"
"361,76","274,16","0,4037"
"361,51","274,43","0,4037"
"360,84","275,07","0,4037"
"360,52","275,41","0,4037"
"359,79","276,08","0,4037"
"359,42","276,46","0,4037"
"358,63","277,16","0,4037"
"358,19","277,58","0,4037"
"357,35","278,3","0,4037"
"356,87","278,74","0,4037"
"355,99","279,45","0,4037"
"355,48","279,89","0,4037"
"354,58","280,58","0,4037"
"354,06","281,01","0,4037"
"353,16","281,66","0,4037"
"352,65","282,07","0,4037"
"351,76","282,67","0,4037"
"351,27","283,05","0,4037"
"350,43","283,59","0,4037"
350,"283,91","0,4037"
"349,24","284,38","0,4037"
"348,89","284,63","0,4037"
"348,22","285,03","0,4037"
"347,99","285,21","0,4037"
"347,47","285,52","0,4037"
"347,38","285,6","0,4037"
"347,01","285,81","0,4037"
"347,08","285,81","0,4037"
"346,85","285,94","0,4037"
"347,05","285,87","0,4037"
"346,98","285,91","0,4037"
"347,34","285,75","0,4037"
"347,42","285,71","0,4037"
"347,92","285,45","0,4037"
"348,15","285,32","0,4037"
"348,81","284,97","0,4037"
"349,19","284,74","0,4037"
"349,97","284,29","0,4037"
"350,46","283,98","0,4037"
"351,33","283,43","0,4037"
"351,89","283,05","0,4037"
"352,82","282,43","0,4037"
"353,45","281,97","0,4037"
"354,44","281,25","0,4037"
"355,11","280,73","0,4037"
"356,12","279,93","0,4037"
"356,8","279,36","0,4037"
"357,8","278,51","0,4037"
"358,45","277,92","0,4037"
"359,41","277,03","0,4037"
"359,98","276,46","0,4037"
"360,84","275,62","0,4037"
"361,27","275,14","0,4037"
"361,98","274,39","0,4037"
"362,26","274,04","0,4037"
"362,83","273,42","0,4037"
"362,95","273,23","0,4037"
"363,35","272,77","0,4037"
"363,29","272,76","0,4037"
"363,52","272,5","0,4037"
"363,3","272,68","0,4037"
"363,38","272,58","0,4037"
"363,03","272,91","0,4037"
"362,99","272,95","0,4037"
"362,51","273,41","0,4037"
"362,35","273,59","0,4037"
"361,77","274,15","0,4037"
"361,51","274,43","0,4037"
"360,84","275,07","0,4037"
"360,52","275,41","0,4037"
"359,79","276,08","0,4037"
"359,42","276,46","0,4037"
"358,63","277,16","0,4037"
"358,2","277,58","0,4037"
"357,35","278,29","0,4037"
"356,87","278,74","0,4037"
"355,99","279,45","0,4037"
"355,48","279,89","0,4037"
"354,58","280,58","0,4037"
"354,07","281,01","0,4037"
"353,16","281,66","0,4037"
"352,65","282,07","0,4037"
"351,76","282,67","0,4037"
"351,27","283,05","0,4037"
"350,4","283,6","0,4037"
"349,94","283,94","0,4037"
"349,14","284,43","0,4037"
"348,75","284,71","0,4037"
"348,06","285,12","0,4037"
"347,79","285,32","0,4037"
"347,25","285,64","0,4037"
"347,14","285,73","0,4037"
"346,75","285,96","0,4037"
"346,79","285,97","0,4037"
"346,55","286,11","0,4037"
"346,74","286,04","0,4037"
"346,66","286,09","0,4037"
"347,01","285,93","0,4037"
"347,08","285,89","0,4037"
"347,58","285,64","0,4037"
"347,82","285,52","0,4037"
"348,48","285,16","0,4037"
"348,87","284,94","0,4037"
"349,66","284,49","0,4037"
"350,15","284,18","0,4037"
"351,04","283,63","0,4037"
"351,65","283,23","0,4037"
"352,63","282,58","0,4037"
"353,31","282,09","0,4037"
"354,36","281,33","0,4037"
"355,08","280,78","0,4037"
"356,14","279,94","0,4037"
"356,85","279,33","0,4037"
"357,9","278,44","0,4037"
"358,58","277,82","0,4037"
"359,57","276,9","0,4037"
"360,16","276,3","0,4037"
"361,04","275,42","0,4037"
"361,49","274,92","0,4037"
"362,21","274,15","0,4037"
"362,51","273,78","0,4037"
"363,08","273,15","0,4037"
"363,21","272,95","0,4037"
"363,61","272,48","0,4037"
"363,55","272,47","0,4037"
"363,78","272,21","0,4037"
"363,55","272,39","0,4037"
"363,63","272,3","0,4037"
"363,27","272,64","0,4037"
"363,23","272,69","0,4037"
"362,74","273,16","0,4037"
"362,57","273,35","0,4037"
"361,97","273,93","0,4037"
"361,71","274,22","0,4037"
"361,03","274,87","0,4037"
"360,7","275,23","0,4037"
"359,93","275,93","0,4037"
"359,52","276,35","0,4037"
"358,68","277,09","0,4037"
"358,2","277,56","0,4037"
"357,32","278,31","0,4037"
"356,8","278,78","0,4037"
"355,89","279,52","0,4037"
"355,35","279,99","0,4037"
"354,43","280,69","0,4037"
"353,89","281,14","0,4037"
"352,96","281,8","0,4037"
"352,43","282,22","0,4037"
"351,53","282,83","0,4037"
"351,02","283,21","0,4037"
"350,17","283,76","0,4037"
"349,73","284,08","0,4037"
"348,95","284,56","0,4037"
"348,6","284,81","0,4037"
"347,93","285,21","0,4037"
"347,69","285,38","0,4037"
"347,17","285,69","0,4037"
"347,08","285,77","0,4037"
"346,72","285,98","0,4037"
"346,78","285,98","0,4037"
"346,56","286,11","0,4037"
"346,77","286,03","0,4037"
"346,71","286,07","0,4037"
"347,08","285,9","0,4037"
"347,17","285,85","0,4037"
"347,68","285,59","0,4037"
"347,93","285,46","0,4037"
"348,6","285,1","0,4037"
349,"284,87","0,4037"
"349,79","284,4","0,4037"
"350,3","284,09","0,4037"
"351,19","283,53","0,4037"
"351,76","283,14","0,4037"
"352,71","282,51","0,4037"
"353,36","282,05","0,4037"
"354,36","281,32","0,4037"
"355,05","280,78","0,4037"
"356,08","279,97","0,4037"
"356,77","279,39","0,4037"
"357,79","278,53","0,4037"
"358,45","277,92","0,4037"
"359,42","277,03","0,4037"
360,"276,45","0,4037"
"360,86","275,59","0,4037"
"361,3","275,1","0,4037"
"362,02","274,35","0,4037"
"362,31","273,99","0,4037"
"362,88","273,37","0,4037"
"363,01","273,17","0,4037"
"363,41","272,71","0,4037"
"363,35","272,7","0,4037"
"363,58","272,43","0,4037"
"363,36","272,61","0,4037"
"363,44","272,52","0,4037"
"363,09","272,85","0,4037"
"363,05","272,89","0,4037"
"362,57","273,35","0,4037"
"362,41","273,53","0,4037"
"361,82","274,1","0,4037"
"361,56","274,38","0,4037"
"360,89","275,02","0,4037"
"360,56","275,36","0,4037"
"359,83","276,04","0,4037"
"359,46","276,42","0,4037"
"358,67","277,12","0,4037"
"358,23","277,55","0,4037"
"357,38","278,27","0,4037"
"356,89","278,71","0,4037"
"356,01","279,43","0,4037"
"355,5","279,88","0,4037"
"354,6","280,57","0,4037"
"354,08",281,"0,4037"
"353,18","281,65","0,4037"
"352,66","282,06","0,4037"
"351,77","282,67","0,4037"
"351,27","283,04","0,4037"
"350,4","283,6","0,4037"
"349,94","283,94","0,4037"
"349,13","284,44","0,4037"
"348,74","284,71","0,4037"
"348,04","285,13","0,4037"
"347,78","285,32","0,4037"
"347,23","285,64","0,4037"
"347,12","285,74","0,4037"
"346,73","285,97","0,4037"
"346,77","285,98","0,4037"
"346,53","286,12","0,4037"
"346,71","286,05","0,4037"
"346,63","286,1","0,4037"
"346,98","285,94","0,4037"
"347,06","285,91","0,4037"
"347,56","285,66","0,4037"
"347,79","285,53","0,4037"
"348,45","285,18","0,4037"
"348,84","284,96","0,4037"
"349,63","284,51","0,4037"
"350,12","284,2","0,4037"
"351,01","283,65","0,4037"
"351,61","283,25","0,4037"
"352,6","282,6","0,4037"
"353,28","282,11","0,4037"
"354,33","281,36","0,4037"
"355,05","280,8","0,4037"
"356,11","279,96","0,4037"
"356,83","279,36","0,4037"
"357,87","278,46","0,4037"
"358,56","277,84","0,4037"
"359,55","276,92","0,4037"
"360,14","276,32","0,4037"
"361,02","275,44","0,4037"
"361,47","274,93","0,4037"
"362,2","274,17","0,4037"
"362,5","273,8","0,4037"
"363,07","273,16","0,4037"
"363,2","272,96","0,4037"
"363,6","272,49","0,4037"
"363,54","272,48","0,4037"
"363,77","272,22","0,4037"
"363,54","272,4","0,4037"
"363,62","272,31","0,4037"
"363,26","272,65","0,4037"
"363,22","272,7","0,4037"
"362,73","273,17","0,4037"
"362,57","273,35","0,4037"
"361,97","273,94","0,4037"
"361,7","274,22","0,4037"
"361,03","274,88","0,4037"
"360,69","275,23","0,4037"
"359,93","275,93","0,4037"
"359,51","276,35","0,4037"
"358,68","277,1","0,4037"
"358,2","277,56","0,4037"
"357,31","278,31","0,4037"
"356,8","278,78","0,4037"
"355,89","279,52","0,4037"
"355,35","279,99","0,4037"
"354,42","280,69","0,4037"
"353,88","281,14","0,4037"
"352,96","281,8","0,4037"
"352,43","282,22","0,4037"
"351,52","282,84","0,4037"
"351,01","283,21","0,4037"
"350,16","283,77","0,4037"
"349,73","284,08","0,4037"
"348,95","284,56","0,4037"
"348,59","284,81","0,4037"
"347,92","285,21","0,4037"
"347,68","285,39","0,4037"
"347,16","285,69","0,4037"
"347,08","285,77","0,4037"
"346,71","285,98","0,4037"
"346,78","285,98","0,4037"
"346,55","286,11","0,4037"
"346,76","286,03","0,4037"
"346,7","286,07","0,4037"
"347,07","285,9","0,4037"
"347,16","285,85","0,4037"
"347,67","285,6","0,4037"
"347,92","285,46","0,4037"
"348,6","285,1","0,4037"
"348,99","284,87","0,4037"
"349,79","284,41","0,4037"
"350,29","284,09","0,4037"
"351,18","283,54","0,4037"
"351,76","283,15","0,4037"
"352,71","282,51","0,4037"
"353,35","282,05","0,4037"
"354,36","281,32","0,4037"
"355,05","280,79","0,4037"
"356,08","279,98","0,4037"
"356,77","279,4","0,4037"
"357,78","278,53","0,4037"
"358,45","277,93","0,4037"
"359,42","277,03","0,4037"
"359,99","276,45","0,4037"
"360,86","275,6","0,4037"
"361,3","275,11","0,4037"
"362,02","274,35","0,4037"
"362,31",274,"0,4037"
"362,88","273,37","0,4037"
363,"273,17","0,4037"
"363,41","272,71","0,4037"
"363,35","272,7","0,4037"
"363,58","272,43","0,4037"
"363,36","272,62","0,4037"
"363,44","272,52","0,4037"
"363,08","272,85","0,4037"
"363,05","272,89","0,4037"
"362,57","273,35","0,4037"
"362,41","273,53","0,4037"
"361,82","274,1","0,4037"
"361,56","274,38","0,4037"
"360,89","275,02","0,4037"
"360,56","275,37","0,4037"
"359,83","276,04","0,4037"
"359,46","276,42","0,4037"
"358,66","277,13","0,4037"
"358,23","277,55","0,4037"
"357,38","278,27","0,4037"
"356,89","278,72","0,4037"
"356,01","279,43","0,4037"
"355,5","279,88","0,4037"
"354,6","280,57","0,4037"
"354,08",281,"0,4037"
"353,17","281,65","0,4037"
"352,66","282,06","0,4037"
"351,77","282,67","0,4037"
"351,27","283,04","0,4037"
"350,4","283,6","0,4037"
"349,93","283,94","0,4037"
"349,13","284,44","0,4037"
"348,74","284,71","0,4037"
"348,04","285,13","0,4037"
"347,78","285,32","0,4037"
"347,23","285,65","0,4037"
"347,12","285,74","0,4037"
"346,73","285,97","0,4037"
"346,77","285,98","0,4037"
"346,52","286,12","0,4037"
"346,71","286,05","0,4037"
"346,63","286,11","0,4037"
"346,98","285,94","0,4037"
"347,05","285,91","0,4037"
"347,55","285,66","0,4037"
"347,79","285,53","0,4037"
"348,45","285,18","0,4037"
"348,83","284,96","0,4037"
"349,62","284,51","0,4037"
"350,12","284,2","0,4037"
"351,01","283,65","0,4037"
"351,61","283,25","0,4037"
"352,6","282,6","0,4037"
"353,28","282,11","0,4037"
"354,33","281,36","0,4037"
"355,05","280,8","0,4037"
"356,11","279,96","0,4037"
"356,83","279,36","0,4037"
"357,87","278,47","0,4037"
"358,56","277,84","0,4037"
"359,55","276,92","0,4037"
"360,14","276,32","0,4037"
"361,02","275,44","0,4037"
"361,47","274,94","0,4037"
"362,2","274,17","0,4037"
"362,5","273,8","0,4037"
"363,07","273,16","0,4037"
"363,2","272,96","0,4037"
"363,6","272,49","0,4037"
"363,54","272,48","0,4037"
"363,77","272,22","0,4037"
"363,54","272,4","0,4037"
"363,62","272,31","0,4037"
"363,26","272,65","0,4037"
"363,22","272,7","0,4037"
"362,73","273,17","0,4037"
"362,56","273,35","0,4037"
"361,97","273,94","0,4037"
"361,7","274,22","0,4037"
"361,03","274,88","0,4037"
"360,69","275,23","0,4037"
"359,93","275,93","0,4037"
"359,51","276,36","0,4037"
"358,68","277,1","0,4037"
"358,2","277,56","0,4037"
"357,31","278,31","0,4037"
"356,8","278,78","0,4037"
"355,88","279,52","0,4037"
"355,35","279,99","0,4037"
"354,42","280,69","0,4037"
"353,88","281,14","0,4037"
"352,96","281,81","0,4037"
"352,43","282,22","0,4037"
"351,52","282,84","0,4037"
"351,01","283,21","0,4037"
"350,16","283,77","0,4037"
"349,72","284,08","0,4037"
"348,95","284,56","0,4037"
"348,59","284,81","0,4037"
"347,92","285,21","0,4037"
"347,68","285,39","0,4037"
"347,16","285,69","0,4037"
"347,08","285,78","0,4037"
"346,71","285,99","0,4037"
"346,78","285,98","0,4037"
"346,55","286,11","0,4037"
"346,76","286,03","0,4037"
"346,7","286,07","0,4037"
"347,07","285,9","0,4037"
"347,16","285,86","0,4037"
"347,67","285,6","0,4037"
"347,92","285,46","0,4037"
"348,59","285,1","0,4037"
"348,99","284,87","0,4037"
"349,79","284,41","0,4037"
"350,29","284,09","0,4037"
"351,18","283,54","0,4037"
"351,76","283,15","0,4037"
"352,7","282,51","0,4037"
"353,35","282,05","0,4037"
"354,36","281,32","0,4037"
"355,05","280,79","0,4037"
"356,08","279,98","0,4037"
"356,77","279,4","0,4037"
"357,78","278,53","0,4037"
"358,45","277,93","0,4037"
"359,42","277,03","0,4037"
"359,99","276,45","0,4037"
"360,86","275,6","0,4037"
"361,3","275,11","0,4037"
"362,02","274,35","0,4037"
"362,31",274,"0,4037"
"362,88","273,37","0,4037"
363,"273,17","0,4037"
"363,41","272,71","0,4037"
"363,35","272,7","0,4037"
"363,58","272,43","0,4037"
"363,36","272,62","0,4037"
"363,44","272,52","0,4037"
"363,08","272,85","0,4037"
"363,05","272,89","0,4037"
"362,57","273,35","0,4037"
"362,41","273,53","0,4037"
"361,81","274,1","0,4037"
"361,56","274,38","0,4037"
"360,89","275,02","0,4037"
"360,56","275,37","0,4037"
"359,83","276,04","0,4037"
"359,46","276,42","0,4037"
"358,66","277,13","0,4037"
"358,23","277,55","0,4037"
"357,38","278,27","0,4037"
"356,89","278,72","0,4037"
"356,01","279,43","0,4037"
"355,5","279,88","0,4037"
"354,6","280,57","0,4037"
"354,08",281,"0,4037"
"353,17","281,65","0,4037"
"352,66","282,06","0,4037"
"351,77","282,67","0,4037"
"351,27","283,04","0,4037"
"350,4","283,6","0,4037"
"349,93","283,94","0,4037"
"349,13","284,44","0,4037"
"348,74","284,71","0,4037"
"348,04","285,13","0,4037"
"347,78","285,32","0,4037"
"347,23","285,65","0,4037"
"347,12","285,74","0,4037"
"346,73","285,97","0,4037"
"346,77","285,98","0,4037"
"346,52","286,12","0,4037"
"346,71","286,05","0,4037"
"346,63","286,11","0,4037"
"346,98","285,95","0,4037"
"347,05","285,91","0,4037"
"347,55","285,66","0,4037"
"347,79","285,54","0,4037"
"348,45","285,18","0,4037"
"348,83","284,96","0,4037"
"349,62","284,51","0,4037"
"350,12","284,2","0,4037"
"351,01","283,65","0,4037"
"351,61","283,25","0,4037"
"352,6","282,6","0,4037"
"353,28","282,11","0,4037"
"354,32","281,36","0,4037"
"355,05","280,8","0,4037"
"356,11","279,96","0,4037"
"356,83","279,36","0,4037"
"357,87","278,47","0,4037"
"358,56","277,84","0,4037"
"359,55","276,92","0,4037"
"360,14","276,32","0,4037"
"361,02","275,44","0,4037"
"361,47","274,94","0,4037"
"362,2","274,17","0,4037"
"362,5","273,8","0,4037"
"363,07","273,16","0,4037"
"363,2","272,96","0,4037"
"363,6","272,49","0,4037"
"363,54","272,48","0,4037"
"363,77","272,22","0,4037"
"363,54","272,4","0,4037"
"363,62","272,31","0,4037"
"363,26","272,65","0,4037"
"363,22","272,7","0,4037"
"362,73","273,17","0,4037"
"362,56","273,35","0,4037"
"361,97","273,94","0,4037"
"361,7","274,22","0,4037"
"361,03","274,88","0,4037"
"360,69","275,23","0,4037"
"359,93","275,93","0,4037"
"359,51","276,36","0,4037"
"358,68","277,1","0,4037"
"358,2","277,56","0,4037"
"357,31","278,31","0,4037"
"356,8","278,78","0,4037"
"355,88","279,52","0,4037"
"355,35","279,99","0,4037"
"354,42","280,69","0,4037"
"353,88","281,14","0,4037"
"352,96","281,81","0,4037"
"352,43","282,22","0,4037"
"351,52","282,84","0,4037"
"351,01","283,21","0,4037"
"350,16","283,77","0,4037"
"349,72","284,08","0,4037"
"348,95","284,56","0,4037"
"348,59","284,81","0,4037"
"347,92","285,21","0,4037"
"347,68","285,39","0,4037"
"347,16","285,69","0,4037"
"347,08","285,78","0,4037"
"346,71","285,99","0,4037"
"346,78","285,98","0,4037"
"346,55","286,11","0,4037"
"346,76","286,03","0,4037"
"346,7","286,07","0,4037"
"347,07","285,9","0,4037"
"347,16","285,86","0,4037"
"347,67","285,6","0,4037"
"347,92","285,46","0,4037"
"348,59","285,1","0,4037"
"348,99","284,87","0,4037"
"349,79","284,41","0,4037"
"350,29","284,09","0,4037"
"351,18","283,54","0,4037"
"351,76","283,15","0,4037"
"352,7","282,51","0,4037"
"353,35","282,05","0,4037"
"354,36","281,32","0,4037"
"355,05","280,79","0,4037"
"356,08","279,98","0,4037"
"356,77","279,4","0,4037"
"357,78","278,53","0,4037"
"358,45","277,93","0,4037"
"359,42","277,03","0,4037"
"359,99","276,45","0,4037"
"360,86","275,6","0,4037"
"361,3","275,11","0,4037"
"362,02","274,35","0,4037"
"362,31",274,"0,4037"
"362,88","273,37","0,4037"
363,"273,17","0,4037"
"363,41","272,71","0,4037"
"363,35","272,7","0,4037"
"363,58","272,43","0,4037"
"363,36","272,62","0,4037"
"363,44","272,52","0,4037"
"363,08","272,85","0,4037"
"363,05","272,89","0,4037"
"362,57","273,35","0,4037"
"362,41","273,53","0,4037"
"361,81","274,1","0,4037"
"361,56","274,38","0,4037"
"360,89","275,02","0,4037"
"360,56","275,37","0,4037"
"359,83","276,04","0,4037"
"359,46","276,42","0,4037"
"358,66","277,13","0,4037"
"358,23","277,55","0,4037"
"357,38","278,27","0,4037"
"356,89","278,72","0,4037"
"356,01","279,43","0,4037"
"355,5","279,88","0,4037"
"354,6","280,57","0,4037"
"354,08",281,"0,4037"
"353,17","281,65","0,4037"
"352,66","282,06","0,4037"
"351,77","282,67","0,4037"
"351,27","283,04","0,4037"
"350,43","283,59","0,4037"
350,"283,91","0,4037"
"349,23","284,39","0,4037"
"348,88","284,64","0,4037"
"348,21","285,04","0,4037"
"347,97","285,22","0,4037"
"347,45","285,52","0,4037"
"347,37","285,61","0,4037"
"346,99","285,83","0,4037"
"347,06","285,83","0,4037"
"346,82","285,96","0,4037"
"347,02","285,88","0,4037"
"346,95","285,93","0,4037"
"347,31","285,76","0,4037"
"347,39","285,72","0,4037"
"347,89","285,47","0,4037"
"348,12","285,34","0,4037"
"348,78","284,99","0,4037"
"349,16","284,76","0,4037"
"349,94","284,31","0,4037"
"350,42",284,"0,4037"
"351,3","283,45","0,4037"
"351,86","283,07","0,4037"
"352,79","282,45","0,4037"
"353,42",282,"0,4037"
"354,41","281,28","0,4037"
"355,08","280,75","0,4037"
"356,1","279,96","0,4037"
"356,78","279,38","0,4037"
"357,78","278,53","0,4037"
"358,43","277,94","0,4037"
"359,39","277,05","0,4037"
"359,96","276,48","0,4037"
"360,82","275,64","0,4037"
"361,25","275,15","0,4037"
"361,96","274,41","0,4037"
"362,25","274,06","0,4037"
"362,82","273,43","0,4037"
"362,94","273,24","0,4037"
"363,34","272,78","0,4037"
"363,28","272,77","0,4037"
"363,51","272,51","0,4037"
"363,29","272,69","0,4037"
"363,37","272,59","0,4037"
"363,02","272,92","0,4037"
"362,99","272,96","0,4037"
"362,51","273,42","0,4037"
"362,35","273,59","0,4037"
"361,76","274,16","0,4037"
"361,51","274,43","0,4037"
"360,84","275,07","0,4037"
"360,52","275,41","0,4037"
"359,79","276,09","0,4037"
"359,42","276,46","0,4037"
"358,63","277,16","0,4037"
"358,19","277,58","0,4037"
"357,35","278,3","0,4037"
"356,87","278,74","0,4037"
"355,98","279,45","0,4037"
"355,48","279,9","0,4037"
"354,58","280,58","0,4037"
"354,06","281,01","0,4037"
"353,16","281,66","0,4037"
"352,65","282,07","0,4037"
"351,76","282,68","0,4037"
"351,27","283,05","0,4037"
"350,43","283,6","0,4037"
350,"283,91","0,4037"
"349,23","284,38","0,4037"
"348,88","284,64","0,4037"
"348,22","285,04","0,4037"
"347,98","285,21","0,4037"
"347,46","285,52","0,4037"
"347,38","285,6","0,4037"
"347,01","285,82","0,4037"
"347,07","285,82","0,4037"
"346,84","285,95","0,4037"
"347,04","285,87","0,4037"
"346,97","285,92","0,4037"
"347,33","285,75","0,4037"
"347,41","285,71","0,4037"
"347,91","285,45","0,4037"
"348,15","285,33","0,4037"
"348,81","284,97","0,4037"
"349,18","284,75","0,4037"
"349,96","284,29","0,4037"
"350,45","283,98","0,4037"
"351,32","283,44","0,4037"
"351,88","283,06","0,4037"
"352,81","282,43","0,4037"
"353,44","281,98","0,4037"
"354,43","281,26","0,4037"
"355,11","280,74","0,4037"
"356,12","279,94","0,4037"
"356,8","279,37","0,4037"
"357,8","278,51","0,4037"
"358,45","277,92","0,4037"
"359,41","277,04","0,4037"
"359,98","276,47","0,4037"
"360,83","275,62","0,4037"
"361,26","275,14","0,4037"
"361,98","274,39","0,4037"
"362,26","274,04","0,4037"
"362,83","273,42","0,4037"
"362,95","273,23","0,4037"
"363,35","272,77","0,4037"
"363,29","272,76","0,4037"
"363,52","272,5","0,4037"
"363,3","272,68","0,4037"
"363,38","272,58","0,4037"
"363,03","272,92","0,4037"
"362,99","272,95","0,4037"
"362,51","273,41","0,4037"
"362,35","273,59","0,4037"
"361,76","274,16","0,4037"
"361,51","274,43","0,4037"
"360,84","275,07","0,4037"
"360,52","275,41","0,4037"
"359,79","276,08","0,4037"
"359,42","276,46","0,4037"
"358,63","277,16","0,4037"
"358,19","277,58","0,4037"
"357,35","278,3","0,4037"
"356,87","278,74","0,4037"
"355,99","279,45","0,4037"
"355,48","279,89","0,4037"
"354,58","280,58","0,4037"
"354,06","281,01","0,4037"
"353,16","281,66","0,4037"
"352,65","282,07","0,4037"
"351,76","282,67","0,4037"
"351,27","283,05","0,4037"
"350,43","283,59","0,4037"
350,"283,91","0,4037"
"349,24","284,38","0,4037"
"348,89","284,63","0,4037"
"348,22","285,03","0,4037"
"347,99","285,21","0,4037"
"347,47","285,52","0,4037"
"347,38","285,6","0,4037"
"347,01","285,81","0,4037"
"347,08","285,81","0,4037"
"346,85","285,94","0,4037"
"347,05","285,87","0,4037"
"346,98","285,91","0,4037"
"347,34","285,75","0,4037"
"347,42","285,71","0,4037"
"347,92","285,45","0,4037"
"348,15","285,32","0,4037"
"348,81","284,97","0,4037"
"349,19","284,74","0,4037"
"349,97","284,29","0,4037"
"350,46","283,98","0,4037"
"351,33","283,43","0,4037"
"351,89","283,05","0,4037"
"352,82","282,43","0,4037"
"353,45","281,97","0,4037"
"354,44","281,25","0,4037"
"355,11","280,73","0,4037"
"356,12","279,93","0,4037"
"356,8","279,36","0,4037"
"357,8","278,51","0,4037"
"358,45","277,92","0,4037"
"359,41","277,03","0,4037"
"359,98","276,46","0,4037"
"360,84","275,62","0,4037"
"361,27","275,14","0,4037"
"361,98","274,39","0,4037"
"362,26","274,04","0,4037"
"362,83","273,42","0,4037"
"362,95","273,23","0,4037"
"363,35","272,77","0,4037"
"363,29","272,76","0,4037"
"363,52","272,5","0,4037"
"363,3","272,68","0,4037"
"363,38","272,58","0,4037"
"363,03","272,91","0,4037"
"362,99","272,95","0,4037"
"362,51","273,41","0,4037"
"362,35","273,59","0,4037"
"361,77","274,15","0,4037"
"361,51","274,43","0,4037"
"360,84","275,07","0,4037"
"360,52","275,41","0,4037"
"359,79","276,08","0,4037"
"359,42","276,46","0,4037"
"358,63","277,16","0,4037"
"358,2","277,58","0,4037"
"357,35","278,29","0,4037"
"356,87","278,74","0,4037"
"355,99","279,45","0,4037"
"355,48","279,89","0,4037"
"354,58","280,58","0,4037"
"354,07","281,01","0,4037"
"353,16","281,66","0,4037"
"352,65","282,07","0,4037"
"351,76","282,67","0,4037"
"351,27","283,05","0,4037"
"350,43","283,59","0,4037"
"350,01","283,91","0,4037"
"349,24","284,38","0,4037"
"348,89","284,63","0,4037"
"348,22","285,03","0,4037"
"347,99","285,21","0,4037"
"347,47","285,52","0,4037"
"347,39","285,6","0,4037"
"347,02","285,81","0,4037"
"347,08","285,81","0,4037"
"346,85","285,94","0,4037"
"347,05","285,87","0,4037"
"346,98","285,91","0,4037"
"347,34","285,74","0,4037"
"347,42","285,71","0,4037"
"347,92","285,45","0,4037"
"348,16","285,32","0,4037"
"348,81","284,97","0,4037"
"349,19","284,74","0,4037"
"349,97","284,29","0,4037"
"350,46","283,98","0,4037"
"351,33","283,43","0,4037"
"351,89","283,05","0,4037"
"352,82","282,42","0,4037"
"353,45","281,97","0,4037"
"354,44","281,25","0,4037"
"355,11","280,73","0,4037"
"356,13","279,93","0,4037"
"356,8","279,36","0,4037"
"357,8","278,51","0,4037"
"358,45","277,92","0,4037"
"359,41","277,03","0,4037"
"359,98","276,46","0,4037"
"360,84","275,62","0,4037"
"361,27","275,14","0,4037"
"361,98","274,39","0,4037"
"362,26","274,04","0,4037"
"362,83","273,42","0,4037"
"362,95","273,23","0,4037"
"363,35","272,77","0,4037"
"363,29","272,76","0,4037"
"363,52","272,5","0,4037"
"363,3","272,68","0,4037"
"363,38","272,58","0,4037"
"363,03","272,91","0,4037"
"362,99","272,95","0,4037"
"362,51","273,41","0,4037"
"362,35","273,58","0,4037"
"361,77","274,15","0,4037"
"361,51","274,43","0,4037"
"360,84","275,07","0,4037"
"360,52","275,41","0,4037"
"359,79","276,08","0,4037"
"359,42","276,46","0,4037"
"358,63","277,16","0,4037"
"358,2","277,58","0,4037"
"357,35","278,29","0,4037"
"356,87","278,74","0,4037"
"355,99","279,45","0,4037"
"355,48","279,89","0,4037"
"354,58","280,58","0,4037"
"354,07","281,01","0,4037"
"353,16","281,66","0,4037"
"352,65","282,07","0,4037"
"351,76","282,67","0,4037"
"351,27","283,04","0,4037"
"350,4","283,6","0,4037"
"349,94","283,94","0,4037"
"349,14","284,43","0,4037"
"348,75","284,71","0,4037"
"348,06","285,12","0,4037"
"347,79","285,32","0,4037"
"347,25","285,64","0,4037"
"347,14","285,73","0,4037"
"346,75","285,96","0,4037"
"346,8","285,97","0,4037"
"346,55","286,11","0,4037"
"346,74","286,04","0,4037"
"346,66","286,09","0,4037"
"347,01","285,93","0,4037"
"347,09","285,89","0,4037"
"347,59","285,64","0,4037"
"347,82","285,52","0,4037"
"348,48","285,16","0,4037"
"348,87","284,94","0,4037"
"349,66","284,49","0,4037"
"350,16","284,18","0,4037"
"351,04","283,63","0,4037"
"351,65","283,23","0,4037"
"352,63","282,58","0,4037"
"353,31","282,09","0,4037"
"354,36","281,33","0,4037"
"355,08","280,78","0,4037"
"356,14","279,94","0,4037"
"356,85","279,33","0,4037"
"357,9","278,44","0,4037"
"358,58","277,82","0,4037"
"359,57","276,9","0,4037"
"360,16","276,3","0,4037"
"361,04","275,42","0,4037"
"361,49","274,92","0,4037"
"362,21","274,15","0,4037"
"362,51","273,78","0,4037"
"363,08","273,15","0,4037"
"363,21","272,94","0,4037"
"363,61","272,48","0,4037"
"363,55","272,47","0,4037"
"363,78","272,21","0,4037"
"363,55","272,39","0,4037"
"363,63","272,3","0,4037"
"363,27","272,64","0,4037"
"363,23","272,69","0,4037"
"362,74","273,16","0,4037"
"362,57","273,35","0,4037"
"361,97","273,93","0,4037"
"361,71","274,22","0,4037"
"361,03","274,87","0,4037"
