VPV,IPV,D,T,IRR
363.27,272.64,0.41379,30,1000
363.23,272.69,0.41176,30,1000
362.74,273.16,0.41872,30,1000
362.57,273.35,0.41872,30,1000
361.97,273.93,0.41872,30,1000
361.71,274.22,0.41667,30,1000
361.03,274.87,0.41667,30,1000
360.7,275.23,0.41463,30,1000
359.93,275.93,0.41667,30,1000
359.52,276.35,0.40976,30,1000
358.68,277.09,0.41379,30,1000
358.2,277.56,0.40887,30,1000
357.32,278.31,0.40196,30,1000
356.8,278.78,0.40394,30,1000
355.89,279.52,0.40394,30,1000
355.35,279.99,0.39706,30,1000
354.43,280.69,0.39901,30,1000
353.89,281.14,0.39216,30,1000
352.96,281.8,0.39409,30,1000
352.43,282.22,0.39409,30,1000
351.53,282.83,0.39409,30,1000
351.02,283.21,0.38725,30,1000
350.17,283.76,0.38725,30,1000
349.73,284.08,0.3835,30,1000
348.95,284.56,0.38916,30,1000
348.6,284.81,0.39409,30,1000
347.93,285.21,0.39901,30,1000
347.69,285.38,0.39706,30,1000
347.17,285.69,0.40394,30,1000
347.08,285.77,0.40887,30,1000
346.72,285.98,0.40488,30,1000
346.78,285.98,0.40686,30,1000
346.56,286.11,0.41379,30,1000
346.77,286.03,0.41379,30,1000
346.71,286.07,0.41176,30,1000
347.08,285.9,0.40976,30,1000
347.17,285.85,0.41872,30,1000
347.68,285.59,0.41872,30,1000
347.93,285.46,0.41667,30,1000
348.6,285.1,0.41667,30,1000
349,284.87,0.4067,30,1000
349.79,284.4,0.41667,30,1000
350.3,284.09,0.41872,30,1000
351.19,283.53,0.41379,30,1000
351.76,283.14,0.40488,30,1000
352.71,282.51,0.40196,30,1000
353.36,282.05,0.40394,30,1000
354.36,281.32,0.40394,30,1000
355.05,280.78,0.39706,30,1000
356.08,279.97,0.39901,30,1000
356.77,279.39,0.39216,30,1000
357.79,278.53,0.39409,30,1000
358.45,277.92,0.39409,30,1000
359.42,277.03,0.38537,30,1000
360,276.45,0.38725,30,1000
360.86,275.59,0.38725,30,1000
361.3,275.1,0.38537,30,1000
362.02,274.35,0.38916,30,1000
362.31,273.99,0.39409,30,1000
362.88,273.37,0.39901,30,1000
363.01,273.17,0.39706,30,1000
363.41,272.71,0.40394,30,1000
363.35,272.7,0.40887,30,1000
363.58,272.43,0.40686,30,1000
363.36,272.61,0.40686,30,1000
363.44,272.52,0.41379,30,1000
363.09,272.85,0.41379,30,1000
363.05,272.89,0.41176,30,1000
362.57,273.35,0.41872,30,1000
362.41,273.53,0.41872,30,1000
361.82,274.1,0.41872,30,1000
361.56,274.38,0.41667,30,1000
360.89,275.02,0.41667,30,1000
360.56,275.36,0.41463,30,1000
359.83,276.04,0.41667,30,1000
359.46,276.42,0.40976,30,1000
358.67,277.12,0.41379,30,1000
358.23,277.55,0.40887,30,1000
357.38,278.27,0.40196,30,1000
356.89,278.71,0.40394,30,1000
356.01,279.43,0.40394,30,1000
355.5,279.88,0.39706,30,1000
354.6,280.57,0.39901,30,1000
354.08,281,0.39216,30,1000
353.18,281.65,0.39409,30,1000
352.66,282.06,0.39409,30,1000
351.77,282.67,0.39409,30,1000
351.27,283.04,0.38725,30,1000
350.4,283.6,0.38725,30,1000
349.94,283.94,0.38164,30,1000
349.13,284.44,0.38916,30,1000
348.74,284.71,0.39409,30,1000
348.04,285.13,0.39901,30,1000
347.78,285.32,0.39706,30,1000
347.23,285.64,0.40394,30,1000
347.12,285.74,0.40887,30,1000
346.73,285.97,0.40488,30,1000
346.77,285.98,0.40686,30,1000
346.53,286.12,0.41379,30,1000
346.71,286.05,0.41379,30,1000
346.63,286.1,0.41176,30,1000
346.98,285.94,0.40976,30,1000
347.06,285.91,0.41872,30,1000
347.56,285.66,0.41872,30,1000
347.79,285.53,0.41667,30,1000
348.45,285.18,0.41667,30,1000
348.84,284.96,0.41262,30,1000
349.63,284.51,0.41667,30,1000
350.12,284.2,0.40385,30,1000
351.01,283.65,0.41379,30,1000
351.61,283.25,0.40686,30,1000
352.6,282.6,0.39806,30,1000
353.28,282.11,0.40394,30,1000
354.33,281.36,0.40394,30,1000
355.05,280.8,0.39706,30,1000
356.11,279.96,0.39901,30,1000
356.83,279.36,0.39216,30,1000
357.87,278.46,0.39409,30,1000
358.56,277.84,0.39409,30,1000
359.55,276.92,0.39409,30,1000
360.14,276.32,0.38725,30,1000
361.02,275.44,0.38725,30,1000
361.47,274.93,0.38725,30,1000
362.2,274.17,0.38916,30,1000
362.5,273.8,0.39409,30,1000
363.07,273.16,0.39901,30,1000
363.2,272.96,0.39706,30,1000
363.6,272.49,0.40394,30,1000
363.54,272.48,0.40887,30,1000
363.77,272.22,0.40488,30,1000
363.54,272.4,0.40686,30,1000
363.62,272.31,0.41379,30,1000
363.26,272.65,0.41379,30,1000
363.22,272.7,0.41176,30,1000
362.73,273.17,0.40976,30,1000
362.57,273.35,0.41872,30,1000
361.97,273.94,0.41872,30,1000
361.7,274.22,0.41667,30,1000
361.03,274.88,0.41667,30,1000
360.69,275.23,0.41262,30,1000
359.93,275.93,0.41667,30,1000
359.51,276.35,0.4058,30,1000
358.68,277.1,0.41379,30,1000
358.2,277.56,0.40686,30,1000
357.31,278.31,0.39614,30,1000
356.8,278.78,0.40394,30,1000
355.89,279.52,0.40394,30,1000
355.35,279.99,0.39706,30,1000
354.42,280.69,0.39901,30,1000
353.88,281.14,0.39216,30,1000
352.96,281.8,0.39409,30,1000
352.43,282.22,0.39409,30,1000
351.52,282.84,0.39409,30,1000
351.01,283.21,0.38725,30,1000
350.16,283.77,0.38725,30,1000
349.73,284.08,0.38725,30,1000
348.95,284.56,0.38916,30,1000
348.59,284.81,0.39409,30,1000
347.92,285.21,0.39901,30,1000
347.68,285.39,0.39706,30,1000
347.16,285.69,0.40394,30,1000
347.08,285.77,0.40887,30,1000
346.71,285.98,0.40488,30,1000
346.78,285.98,0.40686,30,1000
346.55,286.11,0.41379,30,1000
346.76,286.03,0.41379,30,1000
346.7,286.07,0.41176,30,1000
347.07,285.9,0.40976,30,1000
347.16,285.85,0.41872,30,1000
347.67,285.6,0.41872,30,1000
347.92,285.46,0.41667,30,1000
348.6,285.1,0.41667,30,1000
348.99,284.87,0.41262,30,1000
349.79,284.41,0.41667,30,1000
350.29,284.09,0.4058,30,1000
351.18,283.54,0.41379,30,1000
351.76,283.15,0.40686,30,1000
352.71,282.51,0.4,30,1000
353.35,282.05,0.40394,30,1000
354.36,281.32,0.40394,30,1000
355.05,280.79,0.39706,30,1000
356.08,279.98,0.39901,30,1000
356.77,279.4,0.39216,30,1000
357.78,278.53,0.39409,30,1000
358.45,277.93,0.39409,30,1000
359.42,277.03,0.39409,30,1000
359.99,276.45,0.38725,30,1000
360.86,275.6,0.38725,30,1000
361.3,275.11,0.38725,30,1000
362.02,274.35,0.38916,30,1000
362.31,274,0.39409,30,1000
362.88,273.37,0.39901,30,1000
363,273.17,0.39706,30,1000
363.41,272.71,0.40394,30,1000
363.35,272.7,0.40887,30,1000
363.58,272.43,0.40488,30,1000
363.36,272.62,0.40686,30,1000
363.44,272.52,0.41379,30,1000
363.08,272.85,0.41379,30,1000
363.05,272.89,0.41176,30,1000
362.57,273.35,0.40976,30,1000
362.41,273.53,0.41872,30,1000
361.82,274.1,0.41872,30,1000
361.56,274.38,0.41667,30,1000
360.89,275.02,0.41667,30,1000
360.56,275.37,0.41262,30,1000
359.83,276.04,0.41667,30,1000
359.46,276.42,0.41872,30,1000
358.66,277.13,0.41379,30,1000
358.23,277.55,0.40097,30,1000
357.38,278.27,0.40196,30,1000
356.89,278.72,0.40394,30,1000
356.01,279.43,0.40394,30,1000
355.5,279.88,0.39706,30,1000
354.6,280.57,0.39901,30,1000
354.08,281,0.39216,30,1000
353.17,281.65,0.39409,30,1000
352.66,282.06,0.39409,30,1000
351.77,282.67,0.38537,30,1000
351.27,283.04,0.38725,30,1000
350.4,283.6,0.38725,30,1000
349.93,283.94,0.3835,30,1000
349.13,284.44,0.38916,30,1000
348.74,284.71,0.39409,30,1000
348.04,285.13,0.39901,30,1000
347.78,285.32,0.39706,30,1000
347.23,285.65,0.40394,30,1000
347.12,285.74,0.40887,30,1000
346.73,285.97,0.40686,30,1000
346.77,285.98,0.40686,30,1000
346.52,286.12,0.41379,30,1000
346.71,286.05,0.41379,30,1000
346.63,286.11,0.41176,30,1000
346.98,285.94,0.41872,30,1000
347.05,285.91,0.41872,30,1000
347.55,285.66,0.41872,30,1000
347.79,285.53,0.41667,30,1000
348.45,285.18,0.41667,30,1000
348.83,284.96,0.41463,30,1000
349.62,284.51,0.41667,30,1000
350.12,284.2,0.40976,30,1000
351.01,283.65,0.41379,30,1000
351.61,283.25,0.40887,30,1000
352.6,282.6,0.40196,30,1000
353.28,282.11,0.40394,30,1000
354.33,281.36,0.40394,30,1000
355.05,280.8,0.39706,30,1000
356.11,279.96,0.39901,30,1000
356.83,279.36,0.39216,30,1000
357.87,278.47,0.39409,30,1000
358.56,277.84,0.39409,30,1000
359.55,276.92,0.39409,30,1000
360.14,276.32,0.38725,30,1000
361.02,275.44,0.38725,30,1000
361.47,274.94,0.3835,30,1000
362.2,274.17,0.38916,30,1000
362.5,273.8,0.39409,30,1000
363.07,273.16,0.39901,30,1000
363.2,272.96,0.39706,30,1000
363.6,272.49,0.40394,30,1000
363.54,272.48,0.40887,30,1000
363.77,272.22,0.40488,30,1000
363.54,272.4,0.40686,30,1000
363.62,272.31,0.41379,30,1000
363.26,272.65,0.41379,30,1000
363.22,272.7,0.41176,30,1000
362.73,273.17,0.40976,30,1000
362.56,273.35,0.41872,30,1000
361.97,273.94,0.41872,30,1000
361.7,274.22,0.41667,30,1000
361.03,274.88,0.41667,30,1000
360.69,275.23,0.41063,30,1000
359.93,275.93,0.41667,30,1000
359.51,276.36,0.41872,30,1000
358.68,277.1,0.41379,30,1000
358.2,277.56,0.40097,30,1000
357.31,278.31,0.40196,30,1000
356.8,278.78,0.40394,30,1000
355.88,279.52,0.40394,30,1000
355.35,279.99,0.39706,30,1000
354.42,280.69,0.39901,30,1000
353.88,281.14,0.39216,30,1000
352.96,281.81,0.39409,30,1000
352.43,282.22,0.39409,30,1000
351.52,282.84,0.38537,30,1000
351.01,283.21,0.38725,30,1000
350.16,283.77,0.38725,30,1000
349.72,284.08,0.38537,30,1000
348.95,284.56,0.38916,30,1000
348.59,284.81,0.39409,30,1000
347.92,285.21,0.39901,30,1000
347.68,285.39,0.39706,30,1000
347.16,285.69,0.40394,30,1000
347.08,285.78,0.40887,30,1000
346.71,285.99,0.40686,30,1000
346.78,285.98,0.40686,30,1000
346.55,286.11,0.41379,30,1000
346.76,286.03,0.41379,30,1000
346.7,286.07,0.41176,30,1000
347.07,285.9,0.41872,30,1000
347.16,285.86,0.41872,30,1000
347.67,285.6,0.41872,30,1000
347.92,285.46,0.41667,30,1000
348.59,285.1,0.41667,30,1000
348.99,284.87,0.41463,30,1000
349.79,284.41,0.41667,30,1000
350.29,284.09,0.40976,30,1000
351.18,283.54,0.41379,30,1000
351.76,283.15,0.40887,30,1000
352.7,282.51,0.40196,30,1000
353.35,282.05,0.40394,30,1000
354.36,281.32,0.40394,30,1000
355.05,280.79,0.39706,30,1000
356.08,279.98,0.39901,30,1000
356.77,279.4,0.39216,30,1000
357.78,278.53,0.39409,30,1000
358.45,277.93,0.39409,30,1000
359.42,277.03,0.39409,30,1000
359.99,276.45,0.38725,30,1000
360.86,275.6,0.38725,30,1000
361.3,275.11,0.3835,30,1000
362.02,274.35,0.38916,30,1000
362.31,274,0.39409,30,1000
362.88,273.37,0.39901,30,1000
363,273.17,0.39706,30,1000
363.41,272.71,0.40394,30,1000
363.35,272.7,0.40887,30,1000
363.58,272.43,0.40488,30,1000
363.36,272.62,0.40686,30,1000
363.44,272.52,0.41379,30,1000
363.08,272.85,0.41379,30,1000
363.05,272.89,0.41176,30,1000
362.57,273.35,0.40976,30,1000
362.41,273.53,0.41872,30,1000
361.81,274.1,0.41872,30,1000
361.56,274.38,0.41667,30,1000
360.89,275.02,0.41667,30,1000
360.56,275.37,0.41063,30,1000
359.83,276.04,0.41667,30,1000
359.46,276.42,0.41872,30,1000
358.66,277.13,0.41379,30,1000
358.23,277.55,0.40488,30,1000
357.38,278.27,0.40196,30,1000
356.89,278.72,0.40394,30,1000
356.01,279.43,0.40394,30,1000
355.5,279.88,0.39706,30,1000
354.6,280.57,0.39901,30,1000
354.08,281,0.39216,30,1000
353.17,281.65,0.39409,30,1000
352.66,282.06,0.39409,30,1000
351.77,282.67,0.38537,30,1000
351.27,283.04,0.38725,30,1000
350.4,283.6,0.38725,30,1000
349.93,283.94,0.38537,30,1000
349.13,284.44,0.38916,30,1000
348.74,284.71,0.39409,30,1000
348.04,285.13,0.39901,30,1000
347.78,285.32,0.39706,30,1000
347.23,285.65,0.40394,30,1000
347.12,285.74,0.40887,30,1000
346.73,285.97,0.40686,30,1000
346.77,285.98,0.40686,30,1000
346.52,286.12,0.41379,30,1000
346.71,286.05,0.41379,30,1000
346.63,286.11,0.41176,30,1000
346.98,285.95,0.41872,30,1000
347.05,285.91,0.41872,30,1000
347.55,285.66,0.41872,30,1000
347.79,285.54,0.41667,30,1000
348.45,285.18,0.41667,30,1000
348.83,284.96,0.41463,30,1000
349.62,284.51,0.41667,30,1000
350.12,284.2,0.40976,30,1000
351.01,283.65,0.41379,30,1000
351.61,283.25,0.40887,30,1000
352.6,282.6,0.40196,30,1000
353.28,282.11,0.40394,30,1000
354.32,281.36,0.40394,30,1000
355.05,280.8,0.39706,30,1000
356.11,279.96,0.39901,30,1000
356.83,279.36,0.39216,30,1000
357.87,278.47,0.39409,30,1000
358.56,277.84,0.39409,30,1000
359.55,276.92,0.39409,30,1000
360.14,276.32,0.38725,30,1000
361.02,275.44,0.38725,30,1000
361.47,274.94,0.37981,30,1000
362.2,274.17,0.38916,30,1000
362.5,273.8,0.39409,30,1000
363.07,273.16,0.39901,30,1000
363.2,272.96,0.39706,30,1000
363.6,272.49,0.40394,30,1000
363.54,272.48,0.40887,30,1000
363.77,272.22,0.40488,30,1000
363.54,272.4,0.40686,30,1000
363.62,272.31,0.41379,30,1000
363.26,272.65,0.41379,30,1000
363.22,272.7,0.41176,30,1000
362.73,273.17,0.40976,30,1000
362.56,273.35,0.41872,30,1000
361.97,273.94,0.41872,30,1000
361.7,274.22,0.41667,30,1000
361.03,274.88,0.41667,30,1000
360.69,275.23,0.40865,30,1000
359.93,275.93,0.41667,30,1000
359.51,276.36,0.41872,30,1000
358.68,277.1,0.41379,30,1000
358.2,277.56,0.40488,30,1000
357.31,278.31,0.40196,30,1000
356.8,278.78,0.40394,30,1000
355.88,279.52,0.40394,30,1000
355.35,279.99,0.39706,30,1000
354.42,280.69,0.39901,30,1000
353.88,281.14,0.39216,30,1000
352.96,281.81,0.39409,30,1000
352.43,282.22,0.39409,30,1000
351.52,282.84,0.38537,30,1000
351.01,283.21,0.38725,30,1000
350.16,283.77,0.38725,30,1000
349.72,284.08,0.38537,30,1000
348.95,284.56,0.38916,30,1000
348.59,284.81,0.39409,30,1000
347.92,285.21,0.39901,30,1000
347.68,285.39,0.39706,30,1000
347.16,285.69,0.40394,30,1000
347.08,285.78,0.40887,30,1000
346.71,285.99,0.40686,30,1000
346.78,285.98,0.40686,30,1000
346.55,286.11,0.41379,30,1000
346.76,286.03,0.41379,30,1000
346.7,286.07,0.41176,30,1000
347.07,285.9,0.41872,30,1000
347.16,285.86,0.41872,30,1000
347.67,285.6,0.41872,30,1000
347.92,285.46,0.41667,30,1000
348.59,285.1,0.41667,30,1000
348.99,284.87,0.41463,30,1000
349.79,284.41,0.41667,30,1000
350.29,284.09,0.40976,30,1000
351.18,283.54,0.41379,30,1000
351.76,283.15,0.40887,30,1000
352.7,282.51,0.40196,30,1000
353.35,282.05,0.40394,30,1000
354.36,281.32,0.40394,30,1000
355.05,280.79,0.39706,30,1000
356.08,279.98,0.39901,30,1000
356.77,279.4,0.39216,30,1000
357.78,278.53,0.39409,30,1000
358.45,277.93,0.39409,30,1000
359.42,277.03,0.39409,30,1000
359.99,276.45,0.38725,30,1000
360.86,275.6,0.38725,30,1000
361.3,275.11,0.38164,30,1000
362.02,274.35,0.38916,30,1000
362.31,274,0.39409,30,1000
362.88,273.37,0.39901,30,1000
363,273.17,0.39706,30,1000
363.41,272.71,0.40394,30,1000
363.35,272.7,0.40887,30,1000
363.58,272.43,0.40488,30,1000
363.36,272.62,0.40686,30,1000
363.44,272.52,0.41379,30,1000
363.08,272.85,0.41379,30,1000
363.05,272.89,0.41176,30,1000
362.57,273.35,0.40976,30,1000
362.41,273.53,0.41872,30,1000
361.81,274.1,0.41872,30,1000
361.56,274.38,0.41667,30,1000
360.89,275.02,0.41667,30,1000
360.56,275.37,0.41262,30,1000
359.83,276.04,0.41667,30,1000
359.46,276.42,0.40385,30,1000
358.66,277.13,0.41379,30,1000
358.23,277.55,0.40686,30,1000
357.38,278.27,0.39806,30,1000
356.89,278.72,0.40394,30,1000
356.01,279.43,0.40394,30,1000
355.5,279.88,0.39706,30,1000
354.6,280.57,0.39901,30,1000
354.08,281,0.39216,30,1000
353.17,281.65,0.39409,30,1000
352.66,282.06,0.39409,30,1000
351.77,282.67,0.39409,30,1000
351.27,283.04,0.38725,30,1000
350.43,283.59,0.38725,30,1000
350,283.91,0.38725,30,1000
349.23,284.39,0.38916,30,1000
348.88,284.64,0.39409,30,1000
348.21,285.04,0.39901,30,1000
347.97,285.22,0.39706,30,1000
347.45,285.52,0.40394,30,1000
347.37,285.61,0.40887,30,1000
346.99,285.83,0.40488,30,1000
347.06,285.83,0.40686,30,1000
346.82,285.96,0.41379,30,1000
347.02,285.88,0.41379,30,1000
346.95,285.93,0.41176,30,1000
347.31,285.76,0.40976,30,1000
347.39,285.72,0.41872,30,1000
347.89,285.47,0.41872,30,1000
348.12,285.34,0.41667,30,1000
348.78,284.99,0.41667,30,1000
349.16,284.76,0.41262,30,1000
349.94,284.31,0.41667,30,1000
350.42,284,0.4058,30,1000
351.3,283.45,0.41379,30,1000
351.86,283.07,0.40686,30,1000
352.79,282.45,0.39614,30,1000
353.42,282,0.40394,30,1000
354.41,281.28,0.40394,30,1000
355.08,280.75,0.39706,30,1000
356.1,279.96,0.39901,30,1000
356.78,279.38,0.39216,30,1000
357.78,278.53,0.39409,30,1000
358.43,277.94,0.39409,30,1000
359.39,277.05,0.39409,30,1000
359.96,276.48,0.38725,30,1000
360.82,275.64,0.38725,30,1000
361.25,275.15,0.38725,30,1000
361.96,274.41,0.38916,30,1000
362.25,274.06,0.39409,30,1000
362.82,273.43,0.39901,30,1000
362.94,273.24,0.39706,30,1000
363.34,272.78,0.40394,30,1000
363.28,272.77,0.40887,30,1000
363.51,272.51,0.40488,30,1000
363.29,272.69,0.40686,30,1000
363.37,272.59,0.41379,30,1000
363.02,272.92,0.41379,30,1000
362.99,272.96,0.41176,30,1000
362.51,273.42,0.40976,30,1000
362.35,273.59,0.41872,30,1000
361.76,274.16,0.41872,30,1000
361.51,274.43,0.41667,30,1000
360.84,275.07,0.41667,30,1000
360.52,275.41,0.41262,30,1000
359.79,276.09,0.41667,30,1000
359.42,276.46,0.4058,30,1000
358.63,277.16,0.41379,30,1000
358.19,277.58,0.40686,30,1000
357.35,278.3,0.4,30,1000
356.87,278.74,0.40394,30,1000
355.98,279.45,0.40394,30,1000
355.48,279.9,0.39706,30,1000
354.58,280.58,0.39901,30,1000
354.06,281.01,0.39216,30,1000
353.16,281.66,0.39409,30,1000
352.65,282.07,0.39409,30,1000
351.76,282.68,0.39409,30,1000
351.27,283.05,0.38725,30,1000
350.43,283.6,0.38725,30,1000
350,283.91,0.38725,30,1000
349.23,284.38,0.38916,30,1000
348.88,284.64,0.39409,30,1000
348.22,285.04,0.39901,30,1000
347.98,285.21,0.39706,30,1000
347.46,285.52,0.40394,30,1000
347.38,285.6,0.40887,30,1000
347.01,285.82,0.40488,30,1000
347.07,285.82,0.40686,30,1000
346.84,285.95,0.41379,30,1000
347.04,285.87,0.41379,30,1000
346.97,285.92,0.41176,30,1000
347.33,285.75,0.40976,30,1000
347.41,285.71,0.41872,30,1000
347.91,285.45,0.41872,30,1000
348.15,285.33,0.41667,30,1000
348.81,284.97,0.41667,30,1000
349.18,284.75,0.41262,30,1000
349.96,284.29,0.41667,30,1000
350.45,283.98,0.41872,30,1000
351.32,283.44,0.41379,30,1000
351.88,283.06,0.40097,30,1000
352.81,282.43,0.40196,30,1000
353.44,281.98,0.40394,30,1000
354.43,281.26,0.40394,30,1000
355.11,280.74,0.39706,30,1000
356.12,279.94,0.39901,30,1000
356.8,279.37,0.39216,30,1000
357.8,278.51,0.39409,30,1000
358.45,277.92,0.39409,30,1000
359.41,277.04,0.38537,30,1000
359.98,276.47,0.38725,30,1000
360.83,275.62,0.38725,30,1000
361.26,275.14,0.3835,30,1000
361.98,274.39,0.38916,30,1000
362.26,274.04,0.39409,30,1000
362.83,273.42,0.39901,30,1000
362.95,273.23,0.39706,30,1000
363.35,272.77,0.40394,30,1000
363.29,272.76,0.40887,30,1000
363.52,272.5,0.40686,30,1000
363.3,272.68,0.40686,30,1000
363.38,272.58,0.41379,30,1000
363.03,272.92,0.41379,30,1000
362.99,272.95,0.41176,30,1000
362.51,273.41,0.41872,30,1000
362.35,273.59,0.41872,30,1000
361.76,274.16,0.41872,30,1000
361.51,274.43,0.41667,30,1000
360.84,275.07,0.41667,30,1000
360.52,275.41,0.41463,30,1000
359.79,276.08,0.41667,30,1000
359.42,276.46,0.40976,30,1000
358.63,277.16,0.41379,30,1000
358.19,277.58,0.40887,30,1000
357.35,278.3,0.40196,30,1000
356.87,278.74,0.40394,30,1000
355.99,279.45,0.40394,30,1000
355.48,279.89,0.39706,30,1000
354.58,280.58,0.39901,30,1000
354.06,281.01,0.39216,30,1000
353.16,281.66,0.39409,30,1000
352.65,282.07,0.39409,30,1000
351.76,282.67,0.39409,30,1000
351.27,283.05,0.38725,30,1000
350.43,283.59,0.38725,30,1000
350,283.91,0.3835,30,1000
349.24,284.38,0.38916,30,1000
348.89,284.63,0.39409,30,1000
348.22,285.03,0.39901,30,1000
347.99,285.21,0.39706,30,1000
347.47,285.52,0.40394,30,1000
347.38,285.6,0.40887,30,1000
347.01,285.81,0.40488,30,1000
347.08,285.81,0.40686,30,1000
346.85,285.94,0.41379,30,1000
347.05,285.87,0.41379,30,1000
346.98,285.91,0.41176,30,1000
347.34,285.75,0.40976,30,1000
347.42,285.71,0.41872,30,1000
347.92,285.45,0.41872,30,1000
348.15,285.32,0.41667,30,1000
348.81,284.97,0.41667,30,1000
349.19,284.74,0.41063,30,1000
349.97,284.29,0.41667,30,1000
350.46,283.98,0.41872,30,1000
351.33,283.43,0.41379,30,1000
351.89,283.05,0.40097,30,1000
352.82,282.43,0.40196,30,1000
353.45,281.97,0.40394,30,1000
354.44,281.25,0.40394,30,1000
355.11,280.73,0.39706,30,1000
356.12,279.93,0.39901,30,1000
356.8,279.36,0.39216,30,1000
357.8,278.51,0.39409,30,1000
358.45,277.92,0.39409,30,1000
359.41,277.03,0.38537,30,1000
359.98,276.46,0.38725,30,1000
360.84,275.62,0.38725,30,1000
361.27,275.14,0.38537,30,1000
361.98,274.39,0.38916,30,1000
362.26,274.04,0.39409,30,1000
362.83,273.42,0.39901,30,1000
362.95,273.23,0.39706,30,1000
363.35,272.77,0.40394,30,1000
363.29,272.76,0.40887,30,1000
363.52,272.5,0.40686,30,1000
363.3,272.68,0.40686,30,1000
363.38,272.58,0.41379,30,1000
363.03,272.91,0.41379,30,1000
362.99,272.95,0.41176,30,1000
362.51,273.41,0.41872,30,1000
362.35,273.59,0.41872,30,1000
361.77,274.15,0.41872,30,1000
361.51,274.43,0.41667,30,1000
360.84,275.07,0.41667,30,1000
360.52,275.41,0.41463,30,1000
359.79,276.08,0.41667,30,1000
359.42,276.46,0.40976,30,1000
358.63,277.16,0.41379,30,1000
358.2,277.58,0.40887,30,1000
357.35,278.29,0.40196,30,1000
356.87,278.74,0.40394,30,1000
355.99,279.45,0.40394,30,1000
355.48,279.89,0.39706,30,1000
354.58,280.58,0.39901,30,1000
354.07,281.01,0.39216,30,1000
353.16,281.66,0.39409,30,1000
352.65,282.07,0.39409,30,1000
351.76,282.67,0.39409,30,1000
351.27,283.05,0.38725,30,1000
350.43,283.59,0.38725,30,1000
350.01,283.91,0.3835,30,1000
349.24,284.38,0.38916,30,1000
348.89,284.63,0.39409,30,1000
348.22,285.03,0.39901,30,1000
347.99,285.21,0.39706,30,1000
347.47,285.52,0.40394,30,1000
347.39,285.6,0.40887,30,1000
347.02,285.81,0.40488,30,1000
347.08,285.81,0.40686,30,1000
346.85,285.94,0.41379,30,1000
347.05,285.87,0.41379,30,1000
346.98,285.91,0.41176,30,1000
347.34,285.74,0.40976,30,1000
347.42,285.71,0.41872,30,1000
347.92,285.45,0.41872,30,1000
348.16,285.32,0.41667,30,1000
348.81,284.97,0.41667,30,1000
349.19,284.74,0.41063,30,1000
349.97,284.29,0.41667,30,1000
350.46,283.98,0.41872,30,1000
351.33,283.43,0.41379,30,1000
351.89,283.05,0.40488,30,1000
352.82,282.42,0.40196,30,1000
353.45,281.97,0.40394,30,1000
354.44,281.25,0.40394,30,1000
355.11,280.73,0.39706,30,1000
356.13,279.93,0.39901,30,1000
356.8,279.36,0.39216,30,1000
357.8,278.51,0.39409,30,1000
358.45,277.92,0.39409,30,1000
359.41,277.03,0.38537,30,1000
359.98,276.46,0.38725,30,1000
360.84,275.62,0.38725,30,1000
361.27,275.14,0.38537,30,1000
361.98,274.39,0.38916,30,1000
362.26,274.04,0.39409,30,1000
362.83,273.42,0.39901,30,1000
362.95,273.23,0.39706,30,1000
363.35,272.77,0.40394,30,1000
363.29,272.76,0.40887,30,1000
363.52,272.5,0.40686,30,1000
363.3,272.68,0.40686,30,1000
363.38,272.58,0.41379,30,1000
363.03,272.91,0.41379,30,1000
362.99,272.95,0.41176,30,1000
362.51,273.41,0.41872,30,1000
362.35,273.58,0.41872,30,1000
361.77,274.15,0.41872,30,1000
361.51,274.43,0.41667,30,1000
360.84,275.07,0.41667,30,1000
360.52,275.41,0.41463,30,1000
359.79,276.08,0.41667,30,1000
359.42,276.46,0.40976,30,1000
358.63,277.16,0.41379,30,1000
358.2,277.58,0.40887,30,1000
357.35,278.29,0.40196,30,1000
356.87,278.74,0.40394,30,1000
355.99,279.45,0.40394,30,1000
355.48,279.89,0.39706,30,1000
354.58,280.58,0.39901,30,1000
354.07,281.01,0.39216,30,1000
353.16,281.66,0.39409,30,1000
352.65,282.07,0.39409,30,1000
351.76,282.67,0.39409,30,1000
351.27,283.04,0.38725,30,1000
350.4,283.6,0.38725,30,1000
349.94,283.94,0.37981,30,1000
349.14,284.43,0.38916,30,1000
348.75,284.71,0.39409,30,1000
348.06,285.12,0.39901,30,1000
347.79,285.32,0.39706,30,1000
347.25,285.64,0.40394,30,1000
347.14,285.73,0.40887,30,1000
346.75,285.96,0.40488,30,1000
346.8,285.97,0.40686,30,1000
346.55,286.11,0.41379,30,1000
346.74,286.04,0.41379,30,1000
346.66,286.09,0.41176,30,1000
347.01,285.93,0.40976,30,1000
347.09,285.89,0.41872,30,1000
347.59,285.64,0.41872,30,1000
347.82,285.52,0.41667,30,1000
348.48,285.16,0.41667,30,1000
348.87,284.94,0.40865,30,1000
349.66,284.49,0.41667,30,1000
350.16,284.18,0.41872,30,1000
351.04,283.63,0.41379,30,1000
351.65,283.23,0.40488,30,1000
352.63,282.58,0.40196,30,1000
353.31,282.09,0.40394,30,1000
354.36,281.33,0.40394,30,1000
355.08,280.78,0.39706,30,1000
356.14,279.94,0.39901,30,1000
356.85,279.33,0.39216,30,1000
357.9,278.44,0.39409,30,1000
